RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1309,17634564,Customer_1308,800,France,Male,74,0,0.0,1,1,0,42560.68,0
1310,15688204,Customer_1309,631,Spain,Male,44,5,67412.73,2,1,0,48217.84,0
1311,16650857,Customer_1310,423,France,Female,76,4,0.0,1,1,0,98644.52,1
1312,16395522,Customer_1311,565,Spain,Female,79,5,222348.02,1,1,1,23493.04,1
1313,19443508,Customer_1312,795,Germany,Female,37,3,40223.84,2,0,0,54547.58,1
1314,16152094,Customer_1313,570,Spain,Male,20,5,86037.14,1,0,1,146712.39,0
1315,17310727,Customer_1314,458,France,Female,33,8,0.0,2,0,0,50800.63,0
1316,19430086,Customer_1315,484,Germany,Female,61,0,119035.0,2,1,1,32217.63,0
1317,15520433,Customer_1316,777,Germany,Female,47,5,0.0,2,1,0,25914.62,0
1318,12317242,Customer_1317,692,Germany,Male,57,0,0.0,1,0,0,197858.37,0
1319,17874580,Customer_1318,587,France,Female,82,6,164656.31,1,1,1,26503.93,0
1320,17763347,Customer_1319,504,France,Female,46,3,0.0,2,1,1,92364.71,0
1321,18441264,Customer_1320,775,France,Female,47,5,89429.93,2,1,1,107103.71,1
1322,15973625,Customer_1321,678,France,Female,49,6,125738.12,2,1,0,193269.43,1
1323,10574855,Customer_1322,841,Spain,Female,27,4,0.0,2,1,1,179308.86,0
1324,16849878,Customer_1323,405,France,Male,68,8,231660.71,2,0,0,55158.97,0
1325,10077487,Customer_1324,736,Spain,Male,25,7,0.0,2,1,1,26093.23,0
1326,12187881,Customer_1325,731,France,Female,68,2,174398.14,1,1,0,93206.15,0
1327,15978818,Customer_1326,746,France,Female,53,0,194430.69,2,0,0,29173.75,0
1328,17761912,Customer_1327,547,Spain,Female,72,9,0.0,1,0,1,175510.04,1
1329,13133404,Customer_1328,664,Germany,Male,52,7,41410.58,1,1,0,143717.24,0
1330,16117507,Customer_1329,387,France,Male,53,3,0.0,2,1,1,189319.43,1
1331,16113643,Customer_1330,690,Germany,Male,73,6,20918.59,2,0,1,118195.89,0
1332,14880201,Customer_1331,688,Germany,Male,53,3,201198.09,1,0,1,79240.74,1
1333,18815583,Customer_1332,566,France,Female,78,6,121612.88,3,1,0,105123.04,0
1334,19240658,Customer_1333,580,Spain,Female,79,0,39622.26,1,1,1,40547.65,0
1335,11405309,Customer_1334,801,Spain,Female,42,0,179669.74,1,1,0,97982.02,0
1336,17004923,Customer_1335,691,Germany,Female,81,1,82792.46,2,1,1,199754.47,1
1337,16556092,Customer_1336,802,France,Male,77,4,0.0,1,1,0,141196.17,0
1338,15304935,Customer_1337,606,Germany,Female,74,9,115268.46,2,1,0,21847.75,0
1339,17406675,Customer_1338,783,France,Male,87,5,58811.65,1,1,0,147876.81,0
1340,19365255,Customer_1339,558,France,Male,69,1,237555.46,2,0,1,29125.54,0
1341,17135375,Customer_1340,550,France,Female,73,0,90340.41,2,0,1,84222.47,1
1342,13952431,Customer_1341,486,France,Male,80,8,143113.23,2,0,1,159387.55,0
1343,19566397,Customer_1342,477,Spain,Male,85,6,237090.25,2,0,0,34337.08,0
1344,14638775,Customer_1343,402,Germany,Female,37,7,98430.3,3,1,0,65621.24,0
1345,19475483,Customer_1344,693,Germany,Male,71,5,89531.72,1,1,0,47099.82,0
1346,15411529,Customer_1345,743,France,Male,18,8,40601.41,1,0,0,175318.2,0
1347,10990507,Customer_1346,433,France,Female,27,7,0.0,2,1,1,38104.14,0
1348,19509710,Customer_1347,558,France,Male,40,3,200186.19,1,1,0,111799.19,0
1349,16790981,Customer_1348,682,Spain,Male,68,4,55252.75,3,0,0,62309.83,0
1350,13458600,Customer_1349,634,France,Female,41,1,83168.61,1,1,1,106378.97,0
1351,19259298,Customer_1350,385,Spain,Male,30,0,228727.94,1,1,1,41799.18,0
1352,13429431,Customer_1351,564,Germany,Female,46,5,134319.9,2,0,1,153939.53,1
1353,11251446,Customer_1352,376,France,Male,75,2,139083.57,1,1,0,132191.17,0
1354,18656665,Customer_1353,495,Germany,Male,60,3,0.0,1,1,0,18250.99,1
1355,12165054,Customer_1354,367,France,Female,27,0,0.0,1,0,0,190037.39,0
1356,10504865,Customer_1355,467,Spain,Female,48,5,0.0,2,1,1,179664.98,0
1357,14900478,Customer_1356,486,Spain,Male,91,7,200556.27,2,1,0,66577.76,0
1358,17797407,Customer_1357,416,France,Female,31,9,233637.3,1,1,0,65457.28,0
1359,19296491,Customer_1358,740,France,Male,51,3,0.0,2,1,0,104843.78,0
1360,14733986,Customer_1359,663,Germany,Female,34,9,0.0,2,1,1,127632.63,1
1361,18284704,Customer_1360,812,Spain,Male,38,7,29383.66,2,1,0,65296.83,0
1362,10079896,Customer_1361,379,France,Male,84,9,0.0,1,1,0,161117.03,0
1363,18866798,Customer_1362,422,Germany,Male,75,2,6924.11,1,1,1,24914.11,1
1364,18608266,Customer_1363,472,Germany,Male,25,6,0.0,2,1,0,85588.84,0
1365,10431267,Customer_1364,794,Germany,Male,55,2,212460.93,1,1,0,115603.73,1
1366,10769547,Customer_1365,838,France,Female,43,5,103866.14,1,1,0,161939.58,0
1367,11329359,Customer_1366,824,Germany,Female,81,3,88713.69,1,1,1,175645.29,1
1368,18880736,Customer_1367,577,Spain,Male,47,5,48601.05,1,1,1,56437.34,0
1369,10977177,Customer_1368,687,France,Male,26,6,12229.72,2,1,1,55802.2,0
1370,15212105,Customer_1369,828,France,Female,49,7,186345.74,1,1,1,79970.25,0
1371,15994764,Customer_1370,622,Spain,Female,28,5,18431.77,1,1,1,91235.56,0
1372,17101137,Customer_1371,595,France,Female,51,3,236167.41,1,1,0,171196.61,0
1373,17379668,Customer_1372,786,Spain,Female,35,8,0.0,1,1,1,11438.52,0
1374,15893097,Customer_1373,739,France,Female,36,6,0.0,1,0,1,140142.41,0
1375,16263638,Customer_1374,388,France,Male,71,8,14920.66,2,1,0,51811.17,0
1376,10075246,Customer_1375,758,Spain,Male,54,2,134069.67,1,0,0,177656.38,0
1377,18922326,Customer_1376,519,France,Female,29,4,87274.88,1,1,1,70296.04,1
1378,14068003,Customer_1377,775,Germany,Female,21,0,0.0,1,0,1,112135.65,0
1379,13409604,Customer_1378,664,France,Female,60,7,0.0,1,1,0,72516.73,0
1380,11087846,Customer_1379,451,Germany,Female,44,0,235790.68,2,1,1,90803.45,1
1381,18580268,Customer_1380,643,France,Female,68,0,2688.19,2,0,1,109223.88,1
1382,10645454,Customer_1381,764,France,Female,22,6,67609.23,2,1,1,152032.1,0
1383,17868171,Customer_1382,592,Spain,Female,23,7,0.0,1,1,1,32943.75,0
1384,13712594,Customer_1383,506,France,Female,73,2,217813.43,1,0,1,76923.12,0
1385,12366969,Customer_1384,709,Germany,Female,85,1,47694.79,1,1,1,131531.04,0
1386,19796952,Customer_1385,614,France,Male,61,6,17679.2,2,0,1,121872.01,0
1387,14964465,Customer_1386,606,Spain,Female,32,9,0.0,2,0,1,158357.79,0
1388,13220389,Customer_1387,813,France,Female,59,4,53801.61,2,1,0,178924.12,0
1389,13604940,Customer_1388,707,Spain,Male,28,0,17829.32,1,1,1,27873.97,0
1390,16071293,Customer_1389,692,France,Male,90,1,89845.52,1,1,1,145629.91,1
1391,10165442,Customer_1390,472,France,Male,28,2,110031.44,2,0,1,63961.17,0
1392,17288820,Customer_1391,805,France,Female,83,5,119980.95,2,1,0,101463.5,1
1393,15816907,Customer_1392,396,France,Female,44,0,0.0,1,0,1,129277.01,0
1394,14802020,Customer_1393,681,Germany,Female,75,7,115997.01,1,1,0,38615.94,0
1395,14332179,Customer_1394,359,France,Female,89,1,0.0,2,1,0,75852.03,0
1396,11270817,Customer_1395,493,Spain,Male,38,4,59855.27,1,1,1,195455.65,0
1397,11824405,Customer_1396,780,France,Female,38,7,92271.51,2,1,1,35896.44,0
1398,16427790,Customer_1397,648,France,Female,89,4,29587.89,3,1,0,25833.23,0
1399,16070880,Customer_1398,501,Germany,Male,18,7,203501.15,1,1,1,168991.68,0
1400,15709505,Customer_1399,836,Germany,Female,75,5,50303.1,1,1,0,91820.7,1
1401,14417698,Customer_1400,485,France,Female,30,6,188722.43,2,0,0,138210.4,1
1402,14734049,Customer_1401,424,France,Female,90,7,118473.26,1,1,0,68089.54,0
1403,17806042,Customer_1402,710,France,Female,23,2,0.0,1,0,1,47702.22,0
1404,17929676,Customer_1403,375,Germany,Male,75,4,0.0,1,0,0,50370.32,0
1405,17232511,Customer_1404,356,Germany,Male,34,9,11069.43,1,0,0,47161.91,1
1406,14294361,Customer_1405,428,France,Male,90,6,0.0,2,1,1,56924.64,1
1407,16112320,Customer_1406,364,Spain,Male,29,8,81710.87,2,1,0,52031.88,0
1408,13836146,Customer_1407,781,Spain,Female,69,5,104205.63,1,0,1,164602.57,0
1409,10949157,Customer_1408,736,Germany,Female,87,9,0.0,2,1,1,111325.8,1
1410,13669669,Customer_1409,749,Spain,Female,90,0,169221.78,2,1,0,66335.42,0
1411,12980565,Customer_1410,556,France,Male,69,7,176.25,1,1,1,75560.65,1
1412,19925756,Customer_1411,438,France,Male,54,5,239776.27,1,1,0,191981.65,0
1413,11611265,Customer_1412,446,France,Male,20,0,0.0,2,1,0,44935.27,0
1414,16096753,Customer_1413,747,France,Female,25,3,62157.92,1,1,0,178483.29,1
1415,16122429,Customer_1414,565,Germany,Female,27,5,226406.8,1,1,1,149992.74,1
1416,11437939,Customer_1415,808,Spain,Male,64,9,1372.85,1,1,1,126555.97,1
1417,19000465,Customer_1416,608,France,Male,58,0,247826.52,1,1,1,128577.58,0
1418,18373532,Customer_1417,678,France,Female,81,9,0.0,2,0,0,90358.58,1
1419,10373789,Customer_1418,803,France,Female,59,4,30136.38,1,0,0,93381.63,0
1420,19136642,Customer_1419,636,Spain,Female,60,2,60026.68,2,0,1,161255.47,0
1421,14309535,Customer_1420,724,France,Male,26,6,0.0,1,0,0,164063.96,1
1422,14208526,Customer_1421,813,Germany,Male,31,7,0.0,2,1,1,118519.96,0
1423,10712368,Customer_1422,424,France,Male,21,2,0.0,1,1,1,156032.61,0
1424,13883105,Customer_1423,591,France,Male,19,9,18418.47,2,1,0,163910.31,1
1425,17504301,Customer_1424,366,Spain,Female,18,2,0.0,1,1,1,73101.1,0
1426,10998888,Customer_1425,526,Spain,Female,82,2,64187.68,1,1,1,128438.15,0
1427,14456113,Customer_1426,608,France,Female,63,5,230383.24,1,0,1,92800.91,1
1428,12906501,Customer_1427,472,Spain,Male,76,5,97460.63,2,1,0,28640.53,0
1429,17828461,Customer_1428,816,Germany,Female,24,2,191001.85,1,1,1,133208.47,0
1430,15711205,Customer_1429,821,Spain,Female,83,5,47547.05,2,1,1,121621.97,0
1431,16656153,Customer_1430,660,France,Female,32,8,0.0,1,1,1,29493.56,0
1432,18495031,Customer_1431,460,Germany,Female,89,7,138569.95,2,1,1,23454.44,0
1433,13583151,Customer_1432,605,France,Female,64,6,0.0,1,1,1,57430.52,0
1434,17835269,Customer_1433,583,Germany,Male,57,6,224614.98,1,0,1,168348.93,1
1435,10998964,Customer_1434,805,France,Female,59,7,136551.15,1,1,0,22098.59,0
1436,16492140,Customer_1435,846,France,Female,68,6,73508.07,1,1,1,97469.98,0
1437,11968570,Customer_1436,705,France,Male,52,2,27377.94,2,1,1,44016.94,0
1438,17855729,Customer_1437,389,Germany,Male,58,7,0.0,1,0,1,58175.08,1
1439,18988415,Customer_1438,471,France,Female,74,7,70109.2,2,0,0,156285.54,0
1440,19993227,Customer_1439,799,Germany,Female,55,0,210990.61,1,0,1,171614.85,0
1441,19531853,Customer_1440,564,Spain,Female,89,9,0.0,2,1,1,120254.81,0
1442,14858879,Customer_1441,645,France,Female,25,4,214719.64,2,1,1,174016.32,0
1443,16188161,Customer_1442,635,Germany,Male,91,4,0.0,4,1,1,172805.91,1
1444,14041036,Customer_1443,630,France,Female,80,0,192935.59,1,1,0,52088.62,1
1445,14149419,Customer_1444,356,Spain,Male,21,5,73576.29,2,1,0,132553.34,0
1446,13918216,Customer_1445,441,France,Female,65,5,0.0,1,1,1,157882.41,1
1447,17870798,Customer_1446,710,Germany,Female,69,3,4851.59,1,0,1,116600.31,1
1448,16128366,Customer_1447,783,Spain,Female,55,5,151957.94,2,1,0,163097.92,1
1449,13407422,Customer_1448,472,Spain,Male,22,5,133434.84,1,0,0,129478.0,0
1450,11874605,Customer_1449,686,Germany,Female,87,0,188820.58,2,0,0,64046.83,1
1451,12570399,Customer_1450,445,France,Female,41,4,182238.99,3,0,1,140263.3,0
1452,10232836,Customer_1451,350,Germany,Male,34,1,156904.25,2,0,0,121719.98,0
1453,18152556,Customer_1452,440,Spain,Female,43,6,0.0,1,1,0,128740.6,0
1454,18890636,Customer_1453,777,Germany,Male,20,8,225752.43,2,1,0,28110.84,0
1455,14392844,Customer_1454,833,France,Female,19,8,4504.8,1,1,1,33889.74,1
1456,16905082,Customer_1455,782,Spain,Male,19,8,200816.92,1,1,0,164784.14,0
1457,19696894,Customer_1456,356,Germany,Male,39,6,0.0,2,1,1,91941.45,1
1458,10652140,Customer_1457,469,Germany,Male,88,6,204498.39,2,0,0,50902.68,1
1459,16669794,Customer_1458,736,France,Female,21,0,116267.47,2,1,1,27608.4,0
1460,17932263,Customer_1459,699,Germany,Male,55,5,161734.45,1,1,1,59951.72,1
1461,13944727,Customer_1460,478,France,Male,87,4,90816.38,2,0,0,66087.33,0
1462,16082568,Customer_1461,528,Germany,Female,90,7,185919.68,2,1,0,196763.19,1
1463,12654214,Customer_1462,447,France,Male,69,7,63544.04,1,0,1,168555.96,0
1464,15147748,Customer_1463,771,Germany,Female,48,3,179838.98,1,1,0,24906.84,1
1465,15464953,Customer_1464,392,Spain,Female,43,0,48345.66,1,1,0,152205.47,0
1466,17477603,Customer_1465,532,France,Male,53,5,180541.92,1,0,1,117146.74,0
1467,14675714,Customer_1466,534,Spain,Male,43,9,0.0,1,1,1,53410.36,0
1468,15589575,Customer_1467,402,France,Female,45,0,69657.94,2,1,0,151849.66,0
1469,14458499,Customer_1468,577,Spain,Male,22,4,0.0,1,1,1,15733.95,0
1470,16902913,Customer_1469,510,Spain,Male,91,4,203423.16,2,0,1,148990.83,0
1471,10262759,Customer_1470,584,Germany,Male,35,2,172850.59,2,1,0,180104.71,0
1472,18148610,Customer_1471,813,Germany,Male,32,4,230977.16,1,1,1,177696.38,0
1473,12341392,Customer_1472,795,Spain,Female,74,5,39048.42,1,1,1,156744.73,0
1474,19998665,Customer_1473,707,France,Female,22,4,67330.33,2,0,1,187598.84,1
1475,15774139,Customer_1474,744,France,Male,54,0,73503.52,2,1,1,144392.24,0
1476,12713959,Customer_1475,549,Germany,Female,39,6,76321.58,2,1,0,140478.33,1
1477,15421094,Customer_1476,785,Spain,Male,69,2,0.0,1,1,0,14976.82,1
1478,15569179,Customer_1477,350,Spain,Male,32,6,174252.29,2,1,0,43095.71,0
1479,14415997,Customer_1478,363,Spain,Male,34,4,67689.54,2,1,1,158471.45,0
1480,15589734,Customer_1479,827,France,Male,68,2,71480.54,1,0,0,199525.52,0
1481,17889708,Customer_1480,562,Spain,Female,62,5,0.0,1,1,0,146787.11,0
1482,18980433,Customer_1481,727,France,Male,80,0,0.0,2,1,1,120167.64,1
1483,13534630,Customer_1482,626,Germany,Female,45,5,91221.88,1,1,0,44849.66,1
1484,12782594,Customer_1483,383,France,Male,76,3,14485.1,4,0,0,190103.35,0
1485,16617837,Customer_1484,835,France,Female,38,3,238136.78,2,0,0,133449.24,0
1486,18333120,Customer_1485,823,France,Female,59,4,0.0,2,0,1,102917.28,1
1487,17354464,Customer_1486,710,France,Female,86,8,0.0,2,1,1,173663.54,0
1488,14533805,Customer_1487,619,Germany,Female,34,0,0.0,1,1,1,191123.59,0
1489,11039581,Customer_1488,517,France,Male,85,2,0.0,2,1,0,80525.11,0
1490,19164711,Customer_1489,727,France,Female,24,3,48356.89,1,0,0,107999.19,1
1491,11037280,Customer_1490,768,France,Male,57,1,173740.19,2,0,0,31869.37,0
1492,15309091,Customer_1491,519,France,Female,57,8,241217.2,2,1,1,192372.45,1
1493,13107422,Customer_1492,431,France,Female,60,6,0.0,1,1,1,32928.42,0
1494,12583343,Customer_1493,753,France,Female,90,0,0.0,1,1,0,186515.31,1
1495,16499355,Customer_1494,665,Germany,Male,68,8,0.0,2,0,0,46296.79,1
1496,12961059,Customer_1495,486,Germany,Female,90,5,98452.64,1,1,1,182667.25,0
1497,10975469,Customer_1496,582,Germany,Male,40,1,201563.24,1,1,1,95938.19,0
1498,10858636,Customer_1497,464,France,Male,49,0,117222.32,2,1,1,122492.46,0
1499,12337856,Customer_1498,601,France,Male,48,5,15615.3,2,1,0,16767.83,0
1500,11544862,Customer_1499,842,Spain,Female,34,6,230166.92,1,0,1,84933.48,0
1501,11839535,Customer_1500,638,Germany,Female,75,9,93296.97,2,1,0,103744.75,1
1502,19122965,Customer_1501,398,France,Female,52,5,167132.93,1,1,0,11791.44,0
1503,14616871,Customer_1502,801,France,Female,47,6,166872.07,2,1,0,135562.76,1
1504,10330883,Customer_1503,353,France,Female,81,5,14085.52,1,1,0,169390.12,0
1505,10298829,Customer_1504,728,France,Female,70,7,0.0,1,1,0,14708.2,1
1506,10879480,Customer_1505,525,France,Female,68,1,22009.26,1,1,0,103581.76,1
1507,12892608,Customer_1506,621,Germany,Male,54,8,239132.78,2,0,1,16408.96,0
1508,16812272,Customer_1507,780,Germany,Female,23,8,198498.24,2,1,0,175925.84,0
1509,17315585,Customer_1508,375,Germany,Male,51,8,0.0,1,1,0,40554.98,0
1510,18669058,Customer_1509,419,Spain,Male,73,6,153717.47,1,1,0,21119.7,1
1511,10604087,Customer_1510,642,Spain,Female,42,8,152993.44,2,0,1,172962.6,0
1512,12026196,Customer_1511,755,Germany,Female,30,0,0.0,1,1,0,94456.46,1
1513,19378864,Customer_1512,583,Spain,Male,80,2,107266.07,1,1,0,28127.71,0
1514,16721262,Customer_1513,580,France,Male,83,1,177943.87,2,1,1,133104.6,0
1515,17351706,Customer_1514,612,France,Female,22,0,0.0,2,0,1,144063.92,0
1516,18828475,Customer_1515,775,France,Male,28,4,212725.96,1,0,0,117983.59,0
1517,17356866,Customer_1516,635,Germany,Male,61,0,165076.22,2,1,0,73104.44,0
1518,12396031,Customer_1517,423,Spain,Male,86,2,1731.07,2,1,0,90652.33,1
1519,17424613,Customer_1518,470,France,Male,19,5,213728.55,2,0,1,191419.76,0
1520,10773935,Customer_1519,812,Spain,Female,57,5,4850.01,2,0,1,111528.72,1
1521,10025309,Customer_1520,355,France,Female,54,2,221982.2,2,1,0,85441.25,0
1522,12968652,Customer_1521,373,Spain,Male,66,3,83429.71,2,1,1,144556.47,0
1523,10533811,Customer_1522,543,France,Male,53,6,174662.56,2,0,0,24469.89,0
1524,11146392,Customer_1523,517,France,Male,90,5,0.0,2,1,0,65143.29,0
1525,15627127,Customer_1524,726,France,Female,87,1,70317.2,2,1,0,53029.81,0
1526,10405935,Customer_1525,849,France,Female,51,8,0.0,1,1,0,139219.67,0
1527,19867846,Customer_1526,748,France,Male,75,5,127385.44,1,0,0,124743.43,0
1528,14268010,Customer_1527,786,France,Male,54,1,145672.88,2,0,1,154292.92,0
1529,11999426,Customer_1528,690,Spain,Male,77,6,73010.48,2,1,0,91086.76,0
1530,11418704,Customer_1529,559,Germany,Female,29,9,248098.84,2,0,1,43049.26,0
1531,18055100,Customer_1530,482,France,Male,49,9,0.0,1,1,0,44737.25,0
1532,19793217,Customer_1531,694,Germany,Male,21,3,0.0,1,1,0,179528.47,0
1533,14213869,Customer_1532,641,Germany,Male,50,0,160108.05,1,1,1,24229.9,0
1534,18903575,Customer_1533,807,France,Male,60,9,0.0,2,1,1,122882.78,0
1535,15470942,Customer_1534,848,France,Male,26,8,0.0,1,0,0,54017.9,0
1536,18180195,Customer_1535,523,France,Female,68,9,82237.52,2,1,1,50712.78,0
1537,13712664,Customer_1536,500,France,Female,37,7,46963.5,2,1,1,28697.44,0
1538,17320339,Customer_1537,437,Germany,Female,56,4,11534.06,2,1,0,196063.43,1
1539,11526900,Customer_1538,650,France,Male,40,2,0.0,2,1,1,21587.13,0
1540,12371800,Customer_1539,615,Germany,Female,58,3,89805.42,2,1,0,38072.78,1
1541,18022593,Customer_1540,659,Germany,Male,61,2,55129.62,2,0,0,79381.91,0
1542,10140081,Customer_1541,419,France,Female,52,9,0.0,1,0,1,96601.52,0
1543,12907376,Customer_1542,554,Germany,Female,40,7,72909.83,2,1,1,190651.86,0
1544,15351237,Customer_1543,690,France,Male,75,4,0.0,1,1,0,55939.74,1
1545,12394992,Customer_1544,381,Spain,Male,65,7,154096.13,1,0,1,146985.84,0
1546,18337244,Customer_1545,392,France,Male,75,0,18712.1,2,0,1,134713.84,1
1547,14120020,Customer_1546,467,Spain,Female,74,8,127248.24,1,1,1,108324.01,1
1548,12568858,Customer_1547,726,Germany,Male,56,9,96857.83,2,1,1,60551.53,0
1549,19926638,Customer_1548,364,France,Female,45,2,133132.32,1,0,1,39760.99,0
1550,19450720,Customer_1549,671,Germany,Female,81,0,80110.16,2,0,0,43538.93,0
1551,12620910,Customer_1550,748,Spain,Female,79,2,142580.23,3,1,1,75738.97,0
1552,13993370,Customer_1551,464,Germany,Male,79,1,20454.64,2,1,1,36053.31,0
1553,18024318,Customer_1552,686,Spain,Male,43,6,94039.74,1,1,1,199730.32,0
1554,12263351,Customer_1553,369,Spain,Male,68,9,0.0,1,1,1,94705.07,1
1555,12006948,Customer_1554,527,France,Female,67,3,109522.43,3,1,0,112408.14,0
1556,10992135,Customer_1555,611,France,Female,53,6,99584.03,2,1,1,127126.86,0
1557,13511627,Customer_1556,428,Germany,Male,43,2,157795.92,1,1,1,47198.97,1
1558,14299458,Customer_1557,730,France,Female,50,5,157189.43,2,1,1,101533.21,0
1559,13660936,Customer_1558,750,Spain,Female,85,6,103341.19,1,1,1,21949.18,0
1560,16717579,Customer_1559,469,Spain,Female,90,6,45405.79,1,1,1,194141.74,0
1561,13556717,Customer_1560,375,France,Male,25,4,145478.41,2,1,0,99836.89,0
1562,10744687,Customer_1561,371,France,Female,83,5,0.0,1,1,1,15635.82,0
1563,15853536,Customer_1562,550,Spain,Female,40,2,0.0,1,1,1,123824.08,0
1564,10567025,Customer_1563,413,France,Male,87,3,17264.79,2,0,1,29021.72,0
1565,16760517,Customer_1564,809,Spain,Male,72,5,0.0,2,1,1,160096.3,0
1566,15678760,Customer_1565,563,France,Male,60,2,0.0,2,0,1,191137.57,1
1567,19463171,Customer_1566,663,Germany,Male,38,6,0.0,1,1,0,184146.41,0
1568,16885846,Customer_1567,820,France,Male,39,2,208677.43,2,1,0,91278.89,0
1569,14652803,Customer_1568,642,Germany,Male,26,8,123256.92,2,1,1,145390.93,0
1570,11518786,Customer_1569,427,France,Female,51,3,0.0,2,1,1,39602.8,0
1571,15254308,Customer_1570,565,Germany,Female,76,1,237549.76,1,1,0,24382.26,0
1572,18350330,Customer_1571,805,France,Female,43,5,31265.7,1,0,0,165999.66,1
1573,14956138,Customer_1572,823,Germany,Female,18,8,30727.86,2,1,1,142081.93,0
1574,18643975,Customer_1573,573,Spain,Male,22,9,61321.21,1,0,1,182341.58,0
1575,11616249,Customer_1574,726,France,Female,58,9,19193.03,1,1,0,183771.73,0
1576,14075341,Customer_1575,377,France,Male,80,1,187913.17,1,1,0,75983.27,1
1577,14169299,Customer_1576,829,France,Male,39,3,0.0,1,1,1,70543.15,0
1578,14206551,Customer_1577,819,Germany,Female,85,4,182459.5,1,1,1,93961.17,0
1579,16442460,Customer_1578,654,Germany,Female,65,8,190684.37,2,1,1,136479.62,0
1580,14570299,Customer_1579,550,Germany,Male,83,6,59379.64,2,0,1,10947.97,1
1581,13149065,Customer_1580,416,France,Male,33,4,129590.91,1,0,0,111576.17,0
1582,10188454,Customer_1581,822,France,Male,70,5,129898.04,2,0,1,13748.87,1
1583,17673516,Customer_1582,708,Germany,Male,82,8,217841.1,2,0,0,95628.07,1
1584,13004817,Customer_1583,475,France,Female,81,3,6407.71,1,1,0,25632.95,1
1585,13338998,Customer_1584,809,Spain,Male,85,1,79200.09,2,1,1,116821.2,0
1586,17495909,Customer_1585,698,France,Female,80,4,220622.35,1,0,0,69712.14,0
1587,16908742,Customer_1586,544,Germany,Male,79,6,0.0,1,0,0,100993.71,0
1588,19056215,Customer_1587,774,France,Male,88,3,34220.0,2,1,1,191961.89,0
1589,10797455,Customer_1588,523,France,Male,62,0,144034.77,2,1,0,74784.09,0
